sequence,label
dcfcfeecdAeeeedcfddfccedBfccefccdffdfdceffcdeccfcf,AB
ffdeceeBfcedeecceefdAcedfceeffecdcdfddefddcceddfde,BA
ddddfcefdBdeeefdffdeffAdcccdcefddedfefdccdedefdfdf,BA
fdcceeddcBdecedddfdfcdfAdfeffcdefccfdedfefeffdddcd,BA
fcedfAecfcfffdfddfcddfddeAcfffecdcdcddfecceededdff,AA
effefeeeBeccdceeccdfecceBfdeefddedcedcfeddddcedccd,BB
cededAddefdeefeecfddcAeddcecccfdcfecdcfccefdeffece,AA
cfcccccAfffccddedfcdeffdAefcdcecedcdcccefedfddddde,AA
dcdefeBdcdccdfeceeefeBfccecfcfceddcdfedfcdedeedcef,BB
fdecfddBfcfeddddccfddcBfefedecfcdddddfceeddeccdcee,BB
ddfcdeAfdfefdeddedeecAdfcecdcffcdecdfccfecfeeccdfd,AA
effefddAfddfdfeefccdeeBdccddfffddffdcfecdddcfececc,AB
fdfcdeBfeffedcfdeededddBcddddecdfddeccedcfeeeedccf,BB
cefcdddBcdffffddefecAfffedffcfceeffcddcdcdedfdddee,BA
fffedAfdfdedcecccdfdeccdAdfdeddddeefceeeddcfeefdfd,AA
cfedfcecBfcdecddfcdffBdfffcedffddeeefdeddccdffeffd,BB
edeffccdfeAedccedfceffdcBcecededccdeeffdcfdeffefce,AB
efeeecBcdeefdddecdefdAdcdecffdddfddcdcfcecfdddddcd,BA
cccfcecdfeBfeceeecceedccBfdeeecfcdfccdfdcdeccfffdc,BB
efdeeddfBffecceedfcdeeBcdfcdfcdccfdfccedeeeeeeceef,BB
dccfffcddeBdcffcdcfecefAcdcefdccedefcedccecfceceef,BA
eeceedfcfeBdcfeeefdeeeddAceecdcfedfcfedddcdefcddfe,BA
eddccefdAddeeddffccdceecBdfdeeedfdeddecdccdececefc,AB
ecdfedcAdfeffcfcefcecfBeccdcceefdecfcedececeeecfcf,AB
feeeccfAdeecfccfcdecAdcccfddccdddefeeeecceeeecdddf,AA
ecedcBcdeeddeecdefdfefdAccfcfcdfcdfeddccdeecceeccd,BA
fdeefeccAcffddecfceddefAdfdddccfedfddceffccdcfcfef,AA
dcdcddccAfcccccedfcdffdBedffffcfcefedcddefeeeedeee,AB
ecedfeAcedfedeecdcddefdBefcdfdfdffdcefdfcfecffeddd,AB
dcecdeeAfdeefdeffefecdfcdAecdefeffefddccdddceedeee,AA
dfddcdfceeBfdddecfcddfdcdAffcddfceceeecdfffdeedcce,BA
ddcdccedAfcdfccdceddddfAccdddeddffdcffedceceffffdc,AA
fecdeBddffefefdccfefccdBcfcefeccecceefccddeddceeee,BB
fdcdfcceedBffdefeedcefdcfAdeddeeeffcddfceeceddffde,BA
efdceeBffdceecccccffcfBeefdfffdececcfdcffcdcffedec,BB
ededfffcdfBcecedeefeffefdBcedddedeffeddecdfededfce,BB
cdefcdfffcBfcfceddceceecdAfdcefcddcedeedefeeccfcdd,BA
dcefecffBedeedcedefffBcefdeceedeecdcccffeffefcdffc,BB
eedecBfffdcddcfeedfedceBddfefdcfddfdfdefddffecccce,BB
efffffdeedAffdedcfddffcBeffdddcfcfccccdecffecffeed,AB
dcfdcecffcAecddcdedfcBdcfdedcdcfffcddccdcccfffdfdf,AB
dccdcedcAcecdcefcfefcddAfeeeffcfecfcdeddceeffeceec,AA
fdccfeddeAfeeccfdeddddddAdfcccceceddedcedffeddccef,AA
dcccddBddefdcffddceddceBdeccfeeccccfcccdffdcfceddc,BB
deeefBccdefeedcdcccfceAeeffcfedccffdefdfffdfffdeec,BA
fcedecdcAceecccdfeecdfBeccccdccffeeeceffeddcdfddfc,AB
eecfecAcffdddfdecdfcfffcdBdccfdceefefefcdcfccfcecf,AB
edeecddeAcffdedfdfedfefcdBcfcfcefcccddcefcefdcecfd,AB
efdecBcdfffefdcfdceddfdffBdfcdccccffdcfedccfedcced,BB
eefeddAeefdcffcedceedcecAccecdfddcdeedecccffdffced,AA
cffcfdeeecAfccddfedddcfeeAdfeedefdffefcfddedefedee,AA
efeeeBddddefcdfffefefAddcffedeffefdfecdedcdffeeccc,BA
dcececeffBcddfededfeeecdfAcdeffedefefcecffeeecfded,BA
fccfddeBecdeefcdfefcBeedecedccddddedcdedeeefddffed,BB
cffceffdAcedceefdeccfeAcccedfccffecdddcfccffedccde,AA
fdfccfddcBecddcfedfcAcededddceedfdefdcdccecfdfddfe,BA
cdefeccceAfdfddecdfdfecBfcccdedffddfdededdecccdddf,AB
ededdBfdddecfceedffcefAcdfffdfdcfcdfccdefdecedffde,BA
dfccdecefBcdeecfeeddcddfAfdeefeecdecfcceffecdceecc,BA
cdccfffedcAedccfdeecddAfccfefffecddcfdcdffcddeeeee,AA
efcfeceddeAfefcfcdffccfBdffedfefcffeccdeddedefccdf,AB
eeffdefAeefeedeefcfecfcBddcdfedceedcffcdccffcfeded,AB
ffcffddfdBefffffccfdfeceBcfddeedcdedcecfcddfecfddf,BB
efcffAfefdececeffcfdcccAcfddddffeccfefdceddfcdccce,AA
efcdeccAccfddfcefdffceccdAcdcfcecfcddeefdfdddfdddf,AA
ccffdceefBddeeededcffdcBfcdfdfeedfedcecfccfcfffecf,BB
defeefcfceBdfdeddcedcAdfcedefcfdfeccfdcceeefcfffed,BA
deffeAccccffefcceddfBcedcefefcdfceeceddfceefcdddff,AB
fcfddcffdcBdddecfcddcceAefcdeffefffdfededcfeceddef,BA
deccefcBfcccddfefcceddeAdfdcfccfeefeecffdfdcdfeefc,BA
dfddecddfeBcfdcdcecdAddccdcffecdedefcefcecfefdeedc,BA
eddddccAffdfefedddefecdceAddfcddcfecfddfeffecfeecf,AA
dceccdBecffcdcccdceceeddBffcefcffdccdfeecfdcfdfede,BB
efeefAddddeecdceddcedefBeddcdfcffededddeccfcccdcff,AB
eceecAcdfeecceffefccBeceeefdceeffecddfedfcdddfeddd,AB
ddddfAfcffcdeeecfddcdefBfcceedcdceefeffcdfdedfeffc,AB
cfeffcecfBfeedfdfdefcBccdeceffdefceefffefecfccecec,BB
defffffefBfefdeecffdBfceffcfcecdececcceedcdfddecfc,BB
ddceefcBceeecddefcedddBeeeefecfddceeceffcdeecdfeef,BB
efceeeBeeefecceecfecBdeddfefffffefdcccefeeefeeceec,BB
fffccfcffeBfeedcedcdecfeBcefefffedddecefffefdcfecd,BB
deeedffceBdfecdffddececBddedfededddefefdccdeddfdfc,BB
feededBcecedefeddefeecfdBffeefdeecddfdfdeccceceedf,BB
deeceedffcAccfddedfcddeeAeccceeedccfdefeffeccfddfc,AA
edeffAfdcceeefffffecceAedefddccdeefeeffccfdeeedcff,AA
ddddffBeffffccecddccdddBeecfdeddedcecddffcccdeecef,BB
edfdecdceeBcccddffcedddcdBeffdfeccdcfecefdfefefcec,BB
ccceeecefdBfcffcfccfeAcddfdddcededcecffffecfedcdcf,BA
ffeffcBefecddfefefeddfecBcedefdfdddcfcdefdcdcdfffc,BB
dceedBeecdddcecddcceffdAececfcfccdefefceeefdfecfec,BA
cfffffcffcAdeecdcedeAfdffccddddccdededfccdcdeffcfd,AA
fefdeefAcffceddfdddfefAcedffeeedddcfeeceeceeefcfcc,AA
eddcfffcAceffddfddeefedeeAecefceedeeffcfcdefdcfcfd,AA
cffefecdcAffedcddedffceAffecccccedcfeeefdccfdefcfd,AA
dfddecBceecfedfdcdedfcdBcffdcfdddefcfdcfdfdccfceec,BB
cefefdAdcfeddcfefffecfeAcedeedcfeefcfcccdeddfeccef,AA
efdcdcdeBcdcecdeeefceecdeBdddeedfefeccfcfcefefecef,BB
fedcefBceccecdfdfceeeBcffdfefeddefefceddcffedddece,BB
dccdccecefBfeedfdccefcfcBfcfeeffcddfecddcfcfccffcd,BB
ccdcfdfBeecfecddfedfBccccccfecdcdecefceffccfdddcee,BB
ddcddAdcfcedceeceffedfddBfceeddeffcdedcdddcecccefc,AB
cefdfcefffBefffeceddeffAedffcedeffefdedcededcceccf,BA
ddfecBcedecfdcfdcccdcefdeBccdedfffdedecfedfdffceec,BB
fddfeeBdceeceffcdcdfdcfdBffdfdefedceecffcedecffded,BB
fddcefdeeBcefdddefeecAfedcfcffdefffccceffdccdfcddf,BA
efceffcecdBfcdecedddeBceefdfcdcfdddccdddecfdfedcef,BB
ecceceffeeAcddcccfcffAccecdfdccccecedcddecdcddecfe,AA
feedfdfdfBefdcdedefffeBfeeecdccceccccedddceccefeed,BB
eeefecfdAecdcfcededfefAecdecfdfdecfeccdecececeecdd,AA
effeedeAcefeccfdefdfddefBececdedccdeeceedffcececcc,AB
fcceeeccdBcdceecefdfcAffdcccdcdfeedfceededfdfeceed,BA
fdedcdecdAdfecffceefdffdAedcceffecddeceeceffecedef,AA
edfceAfccfefecdccffccfeeeBedfcccddcfedecfcddfcdcfe,AB
fcffceBdccffecdfceedBecdfeffcfffcfddecdedecceecdee,BB
dddeeBdeceffcedefdcfdcddAccecfcddfdcdfffdccdfeffde,BA
defcceBfcefeddffceffeccfBedcdeeececcfefeeccffdfcdd,BB
cdceeBfdddcfceecceececdceBcdeceefdcdcfdccfffddedfc,BB
cdcddffAffceffcccffeeBcdcdfdefdffeefcffdccdddffdde,AB
cfcfefAeeeccdcdfeccdedfBeccccfcecdddfdeefceceddfdc,AB
dfcdfffceeAcecfdeedfeefdcBdffeeeedccfedcddffffeecd,AB
ddccdAddcdefdcefccceAdffeeffcedfdffceffeedfededdee,AA
cdeeddeBddcdedcccfefefeddAffdfeedcffdcfcffccfcecfc,BA
eedfcccdfAefcccfceedfBcddceccdddefddeecdedeffddfff,AB
feeeedcdcAdfefdffcfdedBcdeccededccceedfddcfddddcec,AB
feefefecBecfcdfcfeeeeAcddddcdcdfdfdefdeceffffdeddf,BA
ffdeccBdceeeffccececfAdfdfcdcecfcdeeefdddfcfcfeddf,BA
dccededfBfceedfddffdeBecfffecccdcecedefdeffedeedde,BB
cdcefffcdBecfdfdececcBdfccdecfffceeecdedfcdcccdced,BB
ffecddefcAfeccccfddccecfAedfddfefdefddfdcdeedfcffe,AA
ffeeeeeBeeeddeffcedfffdeBccfecfdedcdcddeeddccfedce,BB
cedccefeeBddcdfcdfedcffccBfcffecefdddeeccfededcfcc,BB
fccedAceeccedcdfececdcfAfefdfcecfddfdccddeeeefecce,AA
deffcddAccedfcecdcecfcdBfdeccccceceeddeefeedfdeecd,AB
ccfdefAeddcdfffdeffecefefAedeccfecddcecfeeedefffdd,AA
fcddececcAfdccdffeffeBeedcccceffcfccfefcdcdceefccc,AB
dccceefeAeefceecfffdAdfcddfefceecccdfdcddfccedccfe,AA
ceddecAdcceccffcfdecfeAccddfdeffeedfefeddffeefddff,AA
fdffcAceeccffdffcfecefdffAfcddececddfccfffeddcfedf,AA
ddddfefeeBfeffcecfcffBecceedcddccceffdefeeedeffedc,BB
dfccfccBdfdfefecfedeAdfdeccefdcecfdceeccffcdededdf,BA
fdedfdAccffdfcedffdfAdeceffdcdddeddfccededccfedddf,AA
feffdefcffBdcfcddccdfeAfdfcffcdfefccddefffedffeeee,BA
fdfeddcfcAcedcfcfcccdfBceddfffeeefefecccfecdedffdf,AB
dcfcdfdAfffdfdffeffcceAfecefeeedcccceeefccefdcfcff,AA
fdfceedfeeAdcdddecfcccdAcccfddcceeccceefceeedcffee,AA
dcdceffdddAcdeffececcfAdfceeedeecdcfcfefedecdffefc,AA
ffcfecceddBeedeefedcfeedBedfeeedccecdcfcdfffefffcf,BB
ddfddcBeceeeeeefdddfAddeeeeccedeefcdedcdddcdcdefdf,BA
cecfcAfccddeedefeefcfdAefefdecfdeccecfdddcddfcedec,AA
fccffcfAdddceedcfeefAdfefcfeecedddcfcefcedefdffcdc,AA
ecffeeccBeeffdcdddcedeAffdedddceefdccffdefeefceeed,BA
fecdddcfeBceecccceeefBddefceffecefffdfeffffcedfede,BB
cdccceAddfecedefdccfcedfeBcccdceffcefdcfeeddddeccf,AB
ecedddcAceccfddfcefddeBfdedefcdccdcececcceeccfecef,AB
dffcddffBfcedcceddcccedecBfcfdfeccfedcdfccdffcfedc,BB
ddfffcdcfBfffffeefddfcedeBfefeffddfeecedcccfcdcfdc,BB
dcefddBdfdccfdedceffAddcdccdeecfdedcdefdcddeddcffc,BA
deffcfdBeeedceeffcececeAeededfddcefddddcfdeceeedec,BA
efeecBfddfeddfccdedeccBcccccfccdfcdfeeeccfefedcfdf,BB
fefefBeedffedefedcdeBdfcfdcfcdddffcdefcddedfecfefe,BB
cfcdefBeededdfdeefefBedceeddcefeecdfcdddedeccedced,BB
dfeeeceAedfdfecdddeedddeAdeefcdddfeefeddcecfdfecdc,AA
fededcfAecfdccccfccdAcdcfcfcedfedfdeddccceffdeefcc,AA
dfdfecfcecAecfcdfcceeBefdfdffceecccddcdfdcdeddddcf,AB
fcfcfccdBdecedccdfdfeBeeefedcccfdcdffffddfffdedcfd,BB
fdfdeedfAccdeedfcecfedfAcfecfffcdfcffdfcffcefcfdcc,AA
cecdecefcAcddccedcddAfefcefdcdeeeefdccceeeedeecdde,AA
dfceefdcfAdeefdcfeeefddfcBdfcdfeddccedfffcccdfcedd,AB
eeddeAcfcccecdedeeeefedAdeefedcfceefefcedfcdfeeedc,AA
edeedcfBecdedddccfeeBceecedcdcecfffedddceccfddfefe,BB
dfdcfeccAccfdccccffeeddcAfddefecfedcefeccceeefcfee,AA
cecfecBfcecdcefdcdfdcffdAceffeccceffdfdfefcdcddeef,BA
cccdeBceeccccedffcccdBdcdfeeceecceefffdfeedfceddce,BB
ceeffdeecBddddecddedfefeAeeddecfceeffffeeedcceccdc,BA
eefddfBddcfededccccdcecBdfddedcecdedffcdcccfefdeed,BB
efcedcecfAefeeecfecfdfBeffdeccfdcecfecfececeffdedf,AB
eeeffBdcfdedfecdfdceAfcdffcecfcdeefdfdceccecddccce,BA
ddddcBecfcffedcfecedcecdBddeffcdfeecfdcdeecdcceedc,BB
eccfdfcdfBedfcfeddfcceBecccfddcddddecccccccdcedcfe,BB
fffccedcdAffedddcfddfdcdAdecfeeefedddeffeeffeffdfc,AA
cffdffeeefBdefedcdeeBeeecfdedfdeefeedfdfcefeefcddf,BB
fceffAcefecfdefeecfdBefccdddffeccfefcccfefefcdcefc,AB
deccdeeAcdedfefefcecfceAdffddcfeefdeddcfecddfdeccf,AA
fdfffdfBcedeccddfffcddBdecdecffeecffdddfedffcdeccf,BB
eefeccAdcfffeeceeefeAcfdccdeeecdcefeddccccefcdcede,AA
cffccdceBffcedefdffffAedecdefcdcfedcfffedfeffdcffe,BA
ecdddceccBdddddefeededddeAeefccdcffcecffcefdeddcef,BA
fffddceecdAfcfcccfeecedAeeecefedddfdefcdefcedecdcf,AA
cccdefeecAfefdefdcfcAceefdefdededfdccfcceedeeeffef,AA
ceffffeAfceffcfceefffAdcffcdcdcefeddfeffedcfecdddf,AA
cdfdfeddddAccdedfcdccdecAcdfefeddffffecceecdddfffe,AA
dfccdcceeBdcedfeccffdcAffdcfeecfcfedeededcdfcdeecf,BA
ceeeddedAcfeefefececdfcfcAfedfeeddeccdecdededfeede,AA
dfffcfeBfcceeffcdeeccffefBdccccdfcdefcedcdedcfdeee,BB
decdccfAedeedefdffcfececAcfdcdfddcddfcceffffecfcfc,AA
deceefeeeBdcecccfcdcedfffAfdeffefdefefffdfdeeecdef,BA
ceeccfecdAcedccecdddeeedAefcccefceffcdecefecedccdc,AA
dfddedccfAfcfefeceddddBffeeccdcffccdfcccdddfddefec,AB
edceecddcdAedfeeccecfffBefcecfeffcededecffccfdcdec,AB
eeeffeAdeefefccefffdcfeBdfcddfdfffddfdfddecdcdfcdf,AB
efdcdecfeBceecceccdcffeccAdffedcefecdcefeecdfdcdcf,BA
eeeeeedBcdefeffffddfBeeecdceceffdcdedfdfddceceffee,BB
dfcecBdfdccddcdfffcfcAecfffeedfddddcffeffcefcefeef,BA
dfcfffeBcefddcdcefdedBdcfecddddccefdceceeccdfcfefe,BB
dcfdeBfdefddeffffdcfAeecddecceceeefdcdedfdceefdccd,BA
ceedfBefeffcdffdefcdddffeBfdcdfcefecdfedfedeecedec,BB
fccfcfedAdcfccfceffcfeAeefedcfdeeffffedeedefedcdec,AA
edeeceddfcAedeffcfdcdcecAdfeceeedefceecdefdcefdcfc,AA
cefecefeefBefcfedeecddBcceeceeeddeecffefdfddcecdfd,BB
fdcfdfcfBdeeceeedecceedAceddceeffedfdcefddeecfcfcd,BA
dfecffcfdBcffddddceccfAccefedfedcddcfdfefdfdcedcec,BA
edeeccefBdccdceffcedfedAfefdfdcedccfcffddeddeecedc,BA
dcfddeedcfBdecceeffccdecAdcfcdefedcfdddedefddcfefe,BA
cdcefddefdAefeeedeccAeedcdeeecfddeefdeefccccffdcdc,AA
efcfceefffBcfdcefcccdAeecccfcdceefdeecdececfccfcee,BA
ecfecdfAdeedcffcdfdccBdedeecfddcffccfcedfcefdffdcf,AB
fedfccAcdfdedceddcceffcdcAfccfdcddfcfeffcfdfecdccd,AA
eceecceddAdeefececccdcccAecececdceecfcfececfcdcfff,AA
eedfffcBeedfededccddcddedAeeedddddffcfdffffcccecec,BA
cefddecfdfAceeffdfffccAdefeefdfedeccfceccedddedecf,AA
ecececeddAfffdcedcddedceeBfeeefccdfcfdfffdfefcfeff,AB
dcdddffcdfBffddcefcfdcBffcdffdeeeedffeecccdeffdedc,BB
dededAffedcfdefccfeeceefAfcdddfdefcdcdeedfdfeeefdc,AA
ffceeefeAdeeedfecdfddeBeddecdfdecceffeffcfddfdeddf,AB
eeddefdAdddcdddedfccdBdccdcdcefecedcecfdcfdcecfced,AB
fdcecddcBcdfecdcdccceAcfefcfcdeefddecddddefefeffff,BA
fccccceAdfcccccfdffdcedBccedeefedffdcfececdecdfced,AB
fccffdcdfBdeceffedefeefAcfceeecffeddefeffcededccec,BA
ffdfedcddfBeeddedcdcfcffeBceeecdffeecffdcecefcffed,BB
ddefcffeddBeeffeefeedfAdeedfdcedcedfecdfeffecfcfcc,BA
fffcfedcdBdddcedcedcdfccdBcdcfefdfefdeeedccfddeefe,BB
fdffdedcffAcedecffcdecAdcceddecdfeccdefffefecefccf,AA
fefddedeedBcedccffeeBfffedefffecefdedfdedfdedddedd,BB
fffcedBfdfcecceddfdfdBfecdccecdeefccfefccddccecdcc,BB
cedddecdeBeeecefdcfccAeffcdddfcccecfdedddfeedcfefc,BA
cdefffeAdfefdeddeeedfcdAeddefddcfccedccdceddcfcfdd,AA
eedefcfedBffceccfeececfAdccccddffcccfcedccffddfffd,BA
fdfffddefdAdfeecccddcedcAfdeeeecfeccfddcecddfffcef,AA
eecdfefdAceedcfecfdddfeAefdeedccfffdffdefcfffffefe,AA
eecffccBeedcfccefedefeAccfffecffedcdccdcdfdeeffefd,BA
defdcfcccAfddffddfcfddAecfdcdfefdecedccfdddfddcedd,AA
edfcddfeeAccdececffcedcBfefdcddcdffcfdcefeececdcdd,AB
cfffdecBfcddcdfedecfdeeeeBededccddedecdceddfccdecf,BB
fedfcdAcfedcecccecccfcdBfcedfdfccdeedfdeffceefcccf,AB
cecfdBddcedeffeefdffdecdAcefeecdcdfeeedfdcedfeedef,BA
dffddccdBcfeccdfddedBfcddededccfeedddcdccddefcedef,BB
eddfcBcfecfdcceeeeefeAcecccddcceddcccccdccfefffffe,BA
ffecdcfdddBfddcdceccBccfdcdfffcecffdeeedddfedcfede,BB
ddcddceAecffcddedefccfeccBeefddefdfcffecfeeddfcdcc,AB
fddffAcfeddefeddcdedAeecfccffcdcfddcfffcdcfccdcccc,AA
cfdcefdeAedefddedddddBcdedfcefcfffceecdefccedfdfdc,AB
eeeeefeefeAdeecffdfedcAeeccefffeffeccffdececefdefd,AA
cfcdffBcdfceecdfeffcccfdcBeedcefffcceeedefccfecdff,BB
eefccffcdAddeecdfefefcBdcedcfeccddfdcffefeedcedcfc,AB
ddfcfceffAeecefcffedddAedccccfdddcecdeefecddceecef,AA
fecedefdeAfcecdefceeBcfeccddfccefcecffcefeecffefee,AB
cfeefdAcecccfedfcdcdfBffdfddeeccfeffcceedcfcffdecc,AB
fedcdcdfBcfeecefdcddBeffddeddefdceddeedceffcdfdddc,BB
cddddAdcfdedddcffcedddcecAefceccfedeeededfdfeefccc,AA
eefefeeAffecdeeddecdeAceedccfceddcfcffffedccccfecf,AA
cefdddecfdAddcfdededdceBeffeddeddeeedecececfffeeff,AB
cfcccecBeecfffcededfBffcddeeeeeedffcfeeffdefdcfdec,BB
fcddfcBdeefececcfeeeedAffdfecdcffcfcceedeeffffdecd,BA
cefddccdeBcdccfcfefdefdceAdcfeeedddefcffdecdeefdfe,BA
dfedeccedeAceeffeececedccBfffdfdccddccdccefddeffcd,AB
eccecdcAccfedcffecdffdcdfAedcceddccddcedefdeddedce,AA
cedccceeBeefdddffecedBddfceecfedeeeecfffdfdcfccffd,BB
ceeccfedeAdedfeecddcfBeeffcccdcfdfeeeddcdddcfeecdd,AB
ecfecefeBfecedddeffefdeBfedfcccfdcfcceccfdeecccccd,BB
fcdcefdffdAefcedceffdcAddecffffffddffcdedfcfeceffd,AA
fccefedAedddefeffeeedAfceeffcedeffcefdecfcddeccffc,AA
cecdeBefeeeeeeefffcddeAededeffcdffefffefeedcfffedf,BA
ddcddfcBdfcccdecfeecAfceedfcedfefdecfdfefddefeffec,BA
cfecedcdefBccfecdfeecedccBcfefdefcdeffdefdcceceeee,BB
edceceAffedffccddedeAfffceddffceefffeeedeedcfcdece,AA
dfdedcfdfdBdcffcecfdAedeeeeeeffddefdfccddfdefdffec,BA
dcfcfAccdefedddcdeffeBdfceedceccccfddfdccddcdcfecf,AB
cddeeecdceAffedcdeffeAeecdfddfcfedfeeeeefdefedfcff,AA
dffffdffAdeefcfcccdcdcdBedfdfdfddcecceccccdcdcdfde,AB
dfffcceBeeddcdeeedddeBcddfccdcdfecfdcceeddeddcefec,BB
ffdfecfcBcfdceccedcfddfceBeeeddcdcfccfddecfffcfedc,BB
fdfecAedceecfddefeccBddcfdcffeddfedfcfdedecdfeddde,AB
eedfdedffAfccdffdffefedBfdfcedecdcdfcefdeecfeecddf,AB
dffcdececBffceedccedddfffAedddcfecccfecddfccceccfd,BA
eeedeedeceAcefeccedfcdfAecedccdceecfdfdfcfddcceccd,AA
cecfedBeecccffeccfcdfdfefBcfdefedcfddcffeedeedccec,BB
ccfffdffAfcdcffdfffceeBecdcceecdeefcfcccdcdecdefdc,AB
ceefcBdecceedeeccccecdcdAdecdccefeececedffeeefffcf,BA
feccccfBedefcfeeddecfceBcededfeeeecdceffedddeedccf,BB
cdccdecfBdfdeededffefcdffAecefefdeeddeecfddffddfff,BA
ecdffdfBcecfceefedceAceeffefeeceffcfeecfcecdcfeede,BA
fdefcdeecdAfdfdffefeceddAcfdcdcdffefdfeccccccdddff,AA
cefdeffecAfefcfffcfcefAdcdcfcdedcfecefcfceeccdfefd,AA
dfccddceBcddffdccefeecfBdcfecdeefedccfeeddfffefeef,BB
eecffedcAdffdfceeefefAcdecfcfcfdccdfccefdececcfcdf,AA
eecdcccdefBeeffdffcdfAdeeffeefdededcceffeffeefcded,BA
cfeccdeeccAfccddcdcfffcBceceedfccfdccdccdcecdedeed,AB
dccceeAccccddfcfffedAdffcdcfcdfcffffefceddeccfecfd,AA
ddeedfcdfBeddefcecfceAdcdefdfccccfcfcccfccdfeccced,BA
dfdfdccecBffdecddcefcecdBdffeeddcffdedfccfefdcfeec,BB
eddecfeceAdfedfdfefdccfAfdeedcefeefcfeefddcceeffff,AA
fdfefAddcdffdcdfcfeddcAdfccfefedcdffefefddededcfce,AA
dedddeeBdddeffdfdfedAfedefcffffcccdeefceefccfcccee,BA
fcefcAecdeefefddceeedceecBffecedccecefdfdccdcffcff,AB
dcfdfdBeddffcfdfeddcffdcAddfeddccceeddfffedfffceec,BA
cdeedAfdeedffdcdddeeAddedfddfcdcfdfdeeeefcfccdcfed,AA
cfcedccdAcffdeddfffcccdBfccdffeeecefdfffdcdecfccef,AB
fececBdcdcedfdccfdefdAdecceedefcdddcecfddedcfdcefc,BA
cfdfdBeccfedeefdfeddcBefefcedceefddfccfccfcfedefed,BB
eeedceeefcAcccdeeddcdfedAccdefefcdeedcefedcecceecd,AA
efdddcddfBdccceeedfddcfdcBddfdcddfeccdceeefdedfddc,BB
ceffededBdcfcdcceefceBfddcfddcdffdfcfccccedccdecdf,BB
ccdcdccBeeddeffdeefceefcBdeecdfddedcfeffcdccdedccd,BB
efddecffdeBdeedffeeeAfecefffcfffcfccedcfffedcfcfcd,BA
fddfdfBceddedfcefcddddeeAffefeddffecddcdfddddfffff,BA
ddeccedcBfefffcefcfcdBdedeedfcdfffefdddfdedffccdcd,BB
efeddeeBeeeedefcdfefccfefAdccdfedcccdefddecdfeefcc,BA
fcdededAffedfcfffefddeAfdccedfccfdfcdccfedffecfdde,AA
fddedccBcfedcedddddeffAefdcccddfcffeeefdceffcfeced,BA
cedfeeddAdffdfcccfceddAffcdedeeeccdeceeedeefcccced,AA
ccfcfcAfcfdfcceefcdddefefBddddeecfdccfffeccdcfdeff,AB
ecdedefAfefeddefcfeddfcceAeefdcceecedccedfdfffcccc,AA
ccfedddeeAcffefcedcefcedAceffffecdfcdcccdefcefedcf,AA
efcdfdecBcfdeeedeedcBfcdeecfccdfdcdfcdedccddefdeef,BB
ddeedfBefdceedcceedccdecBedccecedeceefdeefddfffedd,BB
cdcdecedBeffffdfdefedcfAfdccdcdfeecccecddfcfdecddc,BA
efefedddBccecdcdccfecccAcccdcfffdcdcdccffedffdddce,BA
dcfdcedBffeefccdeefddddBedcdeedfdeffeecddddddeffec,BB
ecfcfecdedBfecceddfdeefAdceddcceededffcfcfdcdefedf,BA
ffdcefffeBfdfffffdfdecBfececdcfecdfccdffcfceefecdc,BB
eeeceBdedeffccefdcfdecffBdfedefedccdedffecedcfffef,BB
ddcceccffeBddcecccccfdBffdffeecfeeceffcfefffdfecfe,BB
edddeccdfBccfefecfcfdcedBfeccccfcffcecdcdfdfededfe,BB
cfcccAcdddccdfddefdfdcfdcBefdffededffcfdcedffcddfe,AB
cfdcccfBfffdfccddffeAdccdfddffdeececefccfffeefccdf,BA
dceeeefdBeedccceeedfAdeeedefeedcccecfcdeffdcedccde,BA
ccefeccAeccffceedecfdAdcccfecfdffcffddcfdfcdefedce,AA
fceeddcdAeecdcdddedecddBefcdfefdedfdddecffdeefcedc,AB
ffdcfdfAffedccfccfefeecAddfeffcddeedcddddfdffceddf,AA
fcfcceccBecfedfceffdfefcdBcfcceecddedfedddefceddee,BB
cfcdeeccAdeedfddecfeedAffeececffdfcfddcddcceccffdc,AA
cefdedcdBfffcceffdccfcAdedddfccdeddeeeddcfcedeffee,BA
ffddfeffcBefccceecceAcdfeeefececccfceccfefecdcdccd,BA
edecdccdcBfeccdfdffeedAfdeffdddffdccfdeceffceedcde,BA
cedfdedBfceffdfedccfdedBedfffdcdecdeecedcfefcceece,BB
cdcedecefAddccccdfcfBfceefefddfddfcdfddcddcddcdfde,AB
edffdcceddAfdddecceeeBfcdcdcecfffceedcedfeceeeeedc,AB
efcfffeBceffcefeccccdcdecBccffccffdfdecdffccfdeedf,BB
feedcdcfBdefffceefeefBecddddeeddecddfdcedecdcfdecd,BB
ecfefcfeeAfeefecffccfcAfeeecedeccffedfefddedffcffc,AA
cdceffefffBcfcfcfefccAcffeccefedcedeececccffdeffcd,BA
feeecedBcdddcdefffeeeAedecdeeefddeccefdedeeefcdfcc,BA
ccffccAcddfcddeeccedAecfdeecefcccdecceedcddcfdecef,AA
dcddfdAfcdcecffefdffeecBedcfceefedfddfdfcccdeedfde,AB
cdeeeAcecdddeccfcedfeAfefeeffdddecdceeffffffeeeeed,AA
feccefdfBdefdfccfcedeecAdcedcddcedfcffccddffdfdefc,BA
fddeecccBffccfdfffefdeAfcdeeceefddedcceccfcffdcdff,BA
